product,outcome,specification,term,estimate,std_error,p_value,ci_low,ci_high,n_obs,r2_adj
diesel,demand_kt,no 2013 control,month_7,47.67334792285152,7.728566289636207,6.895851976571121e-10,32.52563634303419,62.821059502668845,276,0.48894405107136696
diesel,demand_kt,no 2013 control,month_8,43.080335859889885,8.270347175428121,1.89849061506231e-07,26.870753256408204,59.28991846337156,276,0.48894405107136696
diesel,demand_kt,no 2013 control,month_9,21.530802057797487,7.418146046461411,0.0037025561152666136,6.9915029746749315,36.070101140920045,276,0.48894405107136696
diesel,demand_kt,no 2013 control,month_10,36.98126825570478,6.9547419448720955,1.0525023612580595e-07,23.350224521985417,50.612311989424136,276,0.48894405107136696
diesel,demand_kt,no 2013 control,month_11,18.562169236221614,7.2835274603146996,0.010818304954772064,4.286717733596316,32.83762073884691,276,0.48894405107136696
diesel,demand_kt,no 2013 control,month_12,28.577852825433354,6.901891601410446,3.464247122839127e-05,15.050393861469402,42.105311789397305,276,0.48894405107136696
diesel,demand_kt,2013 held constant,const,451.4420164561676,8.354768740739855,0.0,435.06697062515644,467.81706228717877,276,0.5235275627327851
diesel,demand_kt,2013 held constant,trend,-0.32392993473904536,0.1195991441440557,0.006759551591824833,-0.558339949843209,-0.08951991963488168,276,0.5235275627327851
diesel,demand_kt,2013 held constant,control_2013,-31.046659611154702,12.51459790322629,0.013107482254422221,-55.57482078247871,-6.518498439830697,276,0.5235275627327851
diesel,demand_kt,2013 held constant,control_2013_trend,0.3405585321305503,0.24227100547956687,0.15981545897938165,-0.13428391310770682,0.8154009773688075,276,0.5235275627327851
diesel,demand_kt,2013 held constant,matosinhos_transition,-5.132155071446387,16.277246276121907,0.7525367151766518,-37.03497154013404,26.770661397241263,276,0.5235275627327851
diesel,demand_kt,2013 held constant,matosinhos_transition_trend,2.996435796842002,2.3884794708071304,0.2096468970736367,-1.6848979437532607,7.677769537437265,276,0.5235275627327851
diesel,demand_kt,2013 held constant,energy_stress_2022,16.15461851605548,21.922953893999974,0.46119443283320727,-26.813581550916602,59.12281858302756,276,0.5235275627327851
diesel,demand_kt,2013 held constant,energy_stress_2022_trend,0.22715882958807487,2.3468869457569723,0.9228919330490162,-4.372655059882798,4.826972719058948,276,0.5235275627327851
diesel,demand_kt,2013 held constant,post_stress,31.444951219247187,20.002164436877532,0.11593259561275408,-7.7585706898806635,70.64847312837503,276,0.5235275627327851
diesel,demand_kt,2013 held constant,post_stress_trend,-1.5505643732872982,0.5892112984419601,0.008498558488631099,-2.7053972975176213,-0.3957314490569752,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_2,-16.066592214644686,4.455522150909285,0.00031095868889264514,-24.799255162747322,-7.333929266542052,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_3,21.374536630751106,8.352496209866018,0.010495570880424267,5.003944878406404,37.7451283830958,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_4,8.645739066855924,9.583786616553091,0.3669923783665102,-10.138137537105116,27.429615670816965,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_5,36.531383027806314,7.54909944318244,1.303818373271605e-06,21.735420003457357,51.32734605215527,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_6,12.846218690135743,7.4590147190388985,0.08502592586976594,-1.7731815193346492,27.465618899606135,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_7,47.29148913507328,6.989008000257569,1.3188725099760038e-11,33.593285166906135,60.98969310324042,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_8,42.519368275663396,7.754062824729757,4.170029901440742e-08,27.321684405332157,57.717052145994636,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_9,20.790725677123014,6.722908003869278,0.001984650371761608,7.614068118163162,33.96738323608287,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_10,36.0620830785827,6.461370855395331,2.388902764424369e-08,23.398028911251092,48.726137245914316,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_11,17.463875262650927,6.9183977264575525,0.011594020587340761,3.904064888070332,31.023685637231523,276,0.5235275627327851
diesel,demand_kt,2013 held constant,month_12,27.30045005541473,6.775024043881741,5.587839857981583e-05,14.021646935013601,40.57925317581586,276,0.5235275627327851
diesel,refinery_output_kt,no 2013 control,const,391.949004982808,19.33553037018325,2.3227003656181025e-91,354.05206183526843,429.84594813034755,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,trend,0.2508521783308166,0.10440831585353225,0.016278659574653728,0.04621563957141103,0.4554887170902221,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,matosinhos_transition,-102.88822776311535,36.529170950478964,0.004853424906441584,-174.4840872111609,-31.292368315069808,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,matosinhos_transition_trend,-4.036492448058988,6.8035922187542335,0.5529881501263013,-17.371288162314244,9.298303266196266,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,energy_stress_2022,-148.24633413710598,23.412769976097437,2.4222641793897774e-10,-194.13452006857764,-102.35814820563431,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,energy_stress_2022_trend,5.1570577360965215,3.5115631434344112,0.14194316172283394,-1.7254795544731847,12.039595026666227,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,post_stress,-168.45235613410821,25.619592521320985,4.8608066939573974e-11,-218.66583477448907,-118.23887749372736,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,post_stress_trend,2.72254596657102,1.1861834437072463,0.02172080917382855,0.39766913784712266,5.047422795294917,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_2,-68.92079128637829,17.590012579406558,8.922100278079899e-05,-103.39658242962165,-34.44500014313494,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_3,-31.53753118608628,20.2573784626573,0.11950807791091025,-71.24126339409196,8.166201021919395,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_4,4.402827519529296,22.25272484180404,0.8431579979225006,-39.21171172828639,48.01736676734498,276,0.21626394586019004
diesel,refinery_output_kt,no 2013 control,month_5,-7.4008038721113065,26.302543838943283,0.7784249602986735,-58.95284249822603,44.151234754003426,276,0.21626394586019004
